translation_id,source_word_id,target_word_id,source_word,target_word,source_word_example,target_word_example
4000633,4001267,4001268,política,политика,,
4000634,4001269,4001270,policía,полиция,,
4000635,4001271,4001272,completo,полный/завершённый,,
4000636,4001273,4001274,lleno,полный/наполненный,,
4000637,4001275,4001276,mitad,половина,,
4000638,4001277,4001278,obtener,получать/добывать,,
4000639,4001279,4001280,recibir,получать/принимать,,
4000640,4001281,4001282,meter,помещать,,
4000641,4001283,4001284,recordar,помнить,,
4000642,4001285,4001286,ayuda,помощь,,
4000643,4001287,4001288,comprender,понимать/осознавать,,
4000644,4001289,4001290,entender,понимать,,
4000645,4001291,4001292,concepto,понятие,,
4000646,4001293,4001294,popular,популярный,,
4000647,4001295,4001296,puerto,порт,,
4000648,4001297,4001298,portal,портал,,
4000649,4001299,4001300,orden,порядок,,
4000650,4001301,4001302,dedicar,посвящать,,
4000651,4001303,4001304,visitar,посещать,,
4000652,4001305,4001306,después,после/позднее,,
4000653,4001307,4001308,tras,после/вслед за,,
4000654,4001309,4001310,último,последний,,
4000655,4001311,4001312,techo,потолок,,
4000656,4001313,4001314,luego,потом,,
4000657,4001315,4001316,casi,почти,,
4000658,4001317,4001318,aparecer,появляться,,
4000659,4001319,4001320,verdad,правда,,
4000660,4001321,4001322,regla,правило,,
4000661,4001323,4001324,correcto,правильный,,
4000662,4001325,4001326,gobierno,правительство,,
4000663,4001327,4001328,derecho,право,,
4000664,4001329,4001330,fiesta,праздник,,
4000665,4001331,4001332,celebrar,праздновать,,
4000666,4001333,4001334,convertir,превращать,,
4000667,4001335,4001336,ofrecer,предлагать/предоставлять,,
4000668,4001337,4001338,proponer,предлагать/выдвигать,,
4000669,4001339,4001340,sugerir,предлагать/рекомендовать,,
4000670,4001341,4001342,suponer,предполагать,,
4000671,4001343,4001344,preferir,предпочитать,,
4000672,4001345,4001346,empresa,предприятие,,
4000673,4001347,4001348,presentar,представлять/показывать,,
4000674,4001349,4001350,representar,представлять/олицетворять,,
4000675,4001351,4001352,advertir,предупреждать,,
4000676,4001353,4001354,presidente,президент,,
4000677,4001355,4001356,prensa,пресса,,
4000678,4001357,4001358,llegar,прибывать,,
4000679,4001359,4001360,invitar,приглашать,,
4000680,4001361,4001362,mandar,приказывать,,
4000681,4001363,4001364,aplicar,применять,,
4000682,4001365,4001366,ejemplo,пример,,
4000683,4001367,4001368,aceptar,принимать,,
4000684,4001369,4001370,traer,приносить,,
4000685,4001371,4001372,venir,приходить,,
4000686,4001373,4001374,causa,причина/повод,,
4000687,4001375,4001376,razón,причина/основание,,
4000688,4001377,4001378,prueba,проба,,
4000689,4001379,4001380,problema,проблема,,
4000690,4001381,4001382,comprobar,проверять,,
4000691,4001383,4001384,alambre,проволока,,
4000692,4001385,4001386,programa,программа,,
4000693,4001387,4001388,vender,продавать,,
4000694,4001389,4001390,avanzar,продвигаться,,
4000695,4001391,4001392,continuar,продолжать,,
4000696,4001393,4001394,producto,продукт,,
4000697,4001395,4001396,proyecto,проект,,
4000698,4001397,4001398,obra,произведение,,
4000699,4001399,4001400,deletrear,произносить,,
4000700,4001401,4001402,ocurrir,происходить,,
4000701,4001403,4001404,accidente,происшествие,,
4000702,4001405,4001406,industria,промышленность,,
4000703,4001407,4001408,pedir,просить,,
4000704,4001409,4001410,simple,простой,,
4000705,4001411,4001412,amplio,просторный,,
4000706,4001413,4001414,espacio,пространство,,
4000707,4001415,4001416,contra,против,,
4000708,4001417,4001418,contrario,противоположный,,
4000709,4001419,4001420,enfrentar,противостоять,,
4000710,4001421,4001422,profesor,профессор,,
4000711,4001423,4001424,pasar,случаться/происходить или проходить,,
4000712,4001425,4001426,proceso,процесс,,
4000713,4001427,4001428,saltar,прыгать,,
4000714,4001429,4001430,recto,прямой,,
4000715,4001431,4001432,pájaro,птица,,
4000716,4001433,4001434,publicar,публиковать/издавать,,
4000717,4001435,4001436,desierto,пустыня,,
4000718,4001437,4001438,viaje,путешествие,,
4000719,4001439,4001440,camino,дорога,,
4000720,4001441,4001442,vía,путь/маршрут,,
4000721,4001443,4001444,intentar,пытаться,,
4000722,4001445,4001446,cinco,пять,,
4000723,4001447,4001448,cincuenta,пятьдесят,,
4000724,4001449,4001450,esclavo,раб,,
4000725,4001451,4001452,trabajo,работа,,
4000726,4001453,4001454,trabajar,работать,,
4000727,4001455,4001456,llano,равнина,,
4000728,4001457,4001458,igual,равный,,
4000729,4001459,4001460,radio,радио,,
4000730,4001461,4001462,alegría,радость,,
4000731,4001463,4001464,vez,раз,,
4000732,4001465,4001466,desarrollar,развивать,,
4000733,4001467,4001468,diversión,развлечение,,
4000734,4001469,4001470,conversación,разговор,,
4000735,4001471,4001472,sección,раздел,,
4000736,4001473,4001474,separar,разделять,,
4000737,4001475,4001476,tamaño,размер,,
4000738,4001477,4001478,colocar,размещать,,
4000739,4001479,4001480,diferencia,разница,,
4000740,4001481,4001482,diferente,разный,,
4000741,4001483,4001484,permitir,разрешать,,
4000742,4001485,4001486,mente,разум,,
4000743,4001487,4001488,barrio,район,,
4000744,4001489,4001490,concha,раковина,,
4000745,4001491,4001492,temprano,рано,,
4000746,4001493,4001494,disponer,распоряжаться,,
4000747,4001495,4001496,considerar,рассматривать,,
4000748,4001497,4001498,distancia,расстояние,,
4000749,4001499,4001500,planta,растение,,
4000750,4001501,4001502,crecer,расти,,
4000751,4001503,4001504,gasto,расход,,
4000752,4001505,4001506,extender,расширять,,
4000753,4001507,4001508,real,реальный,,
4000754,4001509,4001510,niño,ребёнок,,
4000755,4001511,4001512,región,регион,,
4000756,4001513,4001514,raro,редкий,,
4000757,4001515,4001516,cortar,резать,,
4000758,4001517,4001518,resultado,результат,,
4000759,4001519,4001520,río,река,,
4000760,4001521,4001522,religión,религия,,
4000761,4001523,4001524,república,республика,,
4000762,4001525,4001526,discurso,речь,,
4000763,4001527,4001528,decidir,решать/принимать решение,,
4000764,4001529,4001530,resolver,решать/разбирать,,
4000765,4001531,4001532,decisión,решение/выбор,,
4000766,4001533,4001534,solución,решение/ответ,,
4000767,4001535,4001536,riesgo,риск,,
4000768,4001537,4001538,dibujar,рисовать/чертить,,
4000769,4001539,4001540,pintar,рисовать/раскрашивать,,
4000770,4001541,4001542,nacer,рождаться,,
4000771,4001543,4001544,rosa,роза,,
4000772,4001545,4001546,novela,роман,,
4000773,4001547,4001548,boca,рот,,
4000774,4001549,4001550,brazo,рука,,
4000775,4001551,4001552,mano,кисть,,
4000776,4001553,4001554,dirigir,руководить,,
4000777,4001555,4001556,mercado,рынок,,
4000778,4001557,4001558,caballero,рыцарь,,
4000779,4001559,4001560,fila,ряд,,
4000780,4001561,4001562,con,с/вместе,,
4000781,4001563,4001564,desde,с,,
4000782,4001565,4001566,jardín,сад,,
4000783,4001567,4001568,mismo,сам,,
4000784,4001569,4001570,avión,самолёт,,
4000785,4001571,4001572,azúcar,сахар,,
4000786,4001573,4001574,escapar,сбегать,,
4000787,4001575,4001576,fresco,свежий,,
4000788,4001577,4001578,luz,свет,,
4000789,4001579,4001580,vela,свеча,,
4000790,4001581,4001582,cita,свидание,,
4000791,4001583,4001584,libertad,свобода,,
4000792,4001585,4001586,libre,свободный,,
4000793,4001587,4001588,comunicación,связь,,
4000794,4001589,4001590,santo,святой,,
4000795,4001591,4001592,norte,север,,
4000796,4001593,4001594,hoy,сегодня,,
4000797,4001595,4001596,ahora,сейчас,,
4000798,4001597,4001598,secreto,секрет,,
4000799,4001599,4001600,sector,сектор,,
4000800,4001601,4001602,segundo,секунда,,
4000801,4001603,4001604,siete,семь,,
4000802,4001605,4001606,familia,семья,,
4000803,4001607,4001608,semilla,семя,,
4000804,4001609,4001610,corazón,сердце,,
4000805,4001611,4001612,plata,серебро,,
4000806,4001613,4001614,serie,серия,,
4000807,4001615,4001616,gris,серый,,
4000808,4001617,4001618,grave,серьёзный/тяжёлый,,
4000809,4001619,4001620,serio,серьёзный/ответственный,,
4000810,4001621,4001622,red,сеть,,
4000811,4001623,4001624,detrás,сзади,,
4000812,4001625,4001626,señal,сигнал,,
4000813,4001627,4001628,asiento,сиденье,,
4000814,4001629,4001630,fuerza,сила,,
4000815,4001631,4001632,fuerte,сильный,,
4000816,4001633,4001634,símbolo,символ,,
4000817,4001635,4001636,azul,синий,,
4000818,4001637,4001638,sistema,система,,
4000819,4001639,4001640,cuento,сказка,,
4000820,4001641,4001642,roca,скала,,
4000821,4001643,4001644,plegar,складывать,,
4000822,4001645,4001646,deslizar,скользить,,
4000823,4001647,4001648,cuanto,сколько,,
4000824,4001649,4001650,pronto,скоро,,
4000825,4001651,4001652,velocidad,скорость,,
4000826,4001653,4001654,dulce,сладкий,,
4000827,4001655,4001656,pista,след,,
4000828,4001657,4001658,seguir,следовать,,
4000829,4001659,4001660,consecuencia,следствие,,
4000830,4001661,4001662,siguiente,следующий,,
4000831,4001663,4001664,demasiado,слишком,,
4000832,4001665,4001666,diccionario,словарь,,
4000833,4001667,4001668,palabra,слово,,
4000834,4001669,4001670,sílaba,слог,,
4000835,4001671,4001672,difícil,сложный,,
4000836,4001673,4001674,roto,сломанный,,
4000837,4001675,4001676,servicio,служба,,
4000838,4001677,4001678,servir,служить,,
4000839,4001679,4001680,oído,слух,,
4000840,4001681,4001682,caso,случай/инцидент,,
4000841,4001683,4001684,ocasión,случай/событие,,
4000842,4001685,4001686,suceder,случаться,,
4000843,4001687,4001688,escuchar,слушать,,
4000844,4001689,4001690,muerte,смерть,,
4000845,4001691,4001692,risa,смех,,
4000846,4001693,4001694,mezclar,смешивать,,
4000847,4001695,4001696,reír,смеяться,,
4000848,4001697,4001698,mirar,смотреть,,
4000849,4001699,4001700,afuera,снаружи,,
4000850,4001701,4001702,fuera,наружа,,
4000851,4001703,4001704,nieve,снег,,
4000852,4001705,4001706,perro,собака,,
4000853,4001707,4001708,recoger,собирать/подбирать,,
4000854,4001709,4001710,reunión,собрание,,
4000855,4001711,4001712,propiedad,собственность,,
4000856,4001713,4001714,evento,событие,,
4000857,4001715,4001716,perfecto,совершенный,,
4000858,4001717,4001718,consejo,совет,,
4000859,4001719,4001720,moderno,современный,,
4000860,4001721,4001722,según,согласно,,
4000861,4001723,4001724,consonante,согласный,,
4000862,4001725,4001726,contener,содержать,,
4000863,4001727,4001728,conectar,соединять/связывать,,
4000864,4001729,4001730,unir,соединять/объединять,,
4000865,4001731,4001732,lamento,сожаление,,
4000866,4001733,4001734,crear,создавать/творить,,
4000867,4001735,4001736,generar,создавать/производить,,
4000868,4001737,4001738,conciencia,сознание,,
4000869,4001739,4001740,soldado,солдат,,
4000870,4001741,4001742,sol,солнце,,
4000871,4001743,4001744,sal,соль,,
4000872,4001745,4001746,duda,сомнение,,
4000873,4001747,4001748,sueño,сон,,
4000874,4001749,4001750,mensaje,сообщение,,
4000875,4001751,4001752,comunidad,сообщество,,
4000876,4001753,4001754,corresponder,соответствовать,,
4000877,4001755,4001756,vecino,сосед,,
4000878,4001757,4001758,constituir,составлять,,
4000879,4001759,4001760,estado,состояние,,
4000880,4001761,4001762,celular,сотовый,,
4000881,4001763,4001764,social,социальный,,
4000882,4001765,4001766,salvar,спасать,,
4000883,4001767,4001768,dormir,спать,,
4000884,4001769,4001770,prisa,спешка,,
4000885,4001771,4001772,espalda,спина,,
4000886,4001773,4001774,lista,список,,
4000887,4001775,4001776,quieto,спокойный/неподвижный,,
4000888,4001777,4001778,tranquilo,спокойный/умиротворённый,,
4000889,4001779,4001780,calma,спокойствие,,
4000890,4001781,4001782,manera,способ/метод,,
4000891,4001783,4001784,modo,способ/образ,,
4000892,4001785,4001786,capaz,способный,,
4000893,4001787,4001788,justicia,справедливость,,
4000894,4001789,4001790,justo,справедливый,,
4000895,4001791,4001792,bajar,спускаться,,
4000896,4001793,4001794,comparar,сравнивать,,
4000897,4001795,4001796,medio,средний,,
4000898,4001797,4001798,referir,ссылаться,,
4000899,4001799,4001800,acero,сталь,,
4000900,4001801,4001802,estación,станция,,
4000901,4001803,4001804,mayor,старший,,
4000902,4001805,4001806,viejo,старый,,
4000903,4001807,4001808,artículo,статья,,
4000904,4001809,4001810,vidrio,стекло,,
4000905,4001811,4001812,pared,стена,,
4000906,4001813,4001814,grado,степень,,
4000907,4001815,4001816,estilo,стиль,,
4000908,4001817,4001818,poema,стихотворение,,
4000909,4001819,4001820,cien,сто,,
4000910,4001821,4001822,costar,стоить/обходиться,,
4000911,4001823,4001824,valer,стоить/оцениваться,,
4000912,4001825,4001826,mesa,стол,,
4000913,4001827,4001828,capital,столица,,
4000914,4001829,4001830,lado,сторона,,
4000915,4001831,4001832,sufrir,страдать,,
4000916,4001833,4001834,país,страна,,
4000917,4001835,4001836,página,страница,,
4000918,4001837,4001838,extraño,странный,,
4000919,4001839,4001840,miedo,страх,,
4000920,4001841,4001842,construcción,строительство,,
4000921,4001843,4001844,construir,строить,,
4000922,4001845,4001846,estructura,структура,,
4000923,4001847,4001848,estudiante,студент,,
4000924,4001849,4001850,silla,стул,,
4000925,4001851,4001852,sujeto,субъект,,
4000926,4001853,4001854,destino,судьба,,
4000927,4001855,4001856,loco,сумасшедший,,
4000928,4001857,4001858,esposo,супруг,,
4000929,4001859,4001860,seco,сухой,,
4000930,4001861,4001862,existir,существовать,,
4000931,4001863,4001864,feliz,счастливый,,
4000932,4001865,4001866,cuenta,счёт,,
4000933,4001867,4001868,contar,считать,,
4000934,4001869,4001870,hijo,сын,,
4000935,4001871,4001872,sorpresa,сюрприз,,
4000936,4001873,4001874,tabla,таблица,,
4000937,4001875,4001876,así,так,,
4000938,4001877,4001878,tampoco,также не,,
4000939,4001879,4001880,también,также,,
4000940,4001881,4001882,tal,такой,,
4000941,4001883,4001884,ahí,там,,
4000942,4001885,4001886,danza,танец,,
4000943,4001887,4001888,duro,твёрдый,,
4000944,4001889,4001890,teatro,театр,,
4000945,4001891,4001892,texto,текст,,
4000946,4001893,4001894,actual,текущий,,
4000947,4001895,4001896,teléfono,телефон,,
4000948,4001897,4001898,cuerpo,тело,,
4000949,4001899,4001900,tema,тема,,
4000950,4001901,4001902,oscuro,тёмный,,
4000951,4001903,4001904,temperatura,температура,,
4000952,4001905,4001906,sombra,тень,,
4000953,4001907,4001908,teoría,теория,,
4000954,4001909,4001910,calor,тепло,,
4000955,4001911,4001912,frotar,тереть,,
4000956,4001913,4001914,territorio,территория,,
4000957,4001915,4001916,perder,терять,,
4000958,4001917,4001918,técnica,техника,,
4000959,4001919,4001920,corriente,течение,,
4000960,4001921,4001922,fluir,течь,,
4000961,4001923,4001924,tipo,тип,,
4000962,4001925,4001926,silencio,тишина,,
4000963,4001927,4001928,compañero,товарищ,,
4000964,4001929,4001930,entonces,тогда,,
4000965,4001931,4001932,empujar,толкать,,
4000966,4001933,4001934,tono,тон,,
4000967,4001935,4001936,delgado,тонкий,,
4000968,4001937,4001938,comercio,торговля,,
4000969,4001939,4001940,aquel,тот,,
4000970,4001941,4001942,punto,точка,,
4000971,4001943,4001944,exacto,точный,,
4000972,4001945,4001946,hierba,трава,,
4000973,4001947,4001948,exigir,требовать,,
4000974,4001949,4001950,triángulo,треугольник,,
4000975,4001951,4001952,tres,три,,
4000976,4001953,4001954,treinta,тридцать,,
4000977,4001955,4001956,tocar,трогать,,
4000978,4001957,4001958,tubo,труба,,
4000979,4001959,4001960,pesado,тяжёлый,,
4000980,4001961,4001962,matar,убивать,,
4000981,4001963,4001964,asesino,убийца,,
4000982,4001965,4001966,quitar,убирать,,
4000983,4001967,4001968,aviso,уведомление,,
4000984,4001969,4001970,aumentar,увеличивать,,
4000985,4001971,4001972,seguro,уверенный,,
4000986,4001973,4001974,adivinar,угадывать,,
4000987,4001975,4001976,esquina,угол,,
4000988,4001977,4001978,golpe,удар,,
4000989,4001979,4001980,suerte,удача,,
4000990,4001981,4001982,placer,удовольствие,,
4000991,4001983,4001984,terrible,ужасный,,
4000992,4001985,4001986,ya,уже,,
4000993,4001987,4001988,cena,ужин,,
4000994,4001989,4001990,indicar,указывать,,
4000995,4001991,4001992,calle,улица,,
4000996,4001993,4001994,sonreír,улыбаться,,
4000997,4001995,4001996,sonrisa,улыбка,,
4000998,4001997,4001998,habilidad,умение,,
4000999,4001999,4002000,reducir,уменьшать,,
4001000,4002001,4002002,morir,умирать,,
4001001,4002003,4002004,multiplicar,умножать,,
4001002,4002005,4002006,universidad,университет,,
4001003,4002007,4002008,gobernar,управлять,,
4001004,4002009,4002010,ejercicio,упражнение,,
4001005,4002011,4002012,nivel,уровень,,
4001006,4002013,4002014,esfuerzo,усилие,,
4001007,4002015,4002016,condición,условие,,
4001008,4002017,4002018,éxito,успех,,
4001009,4002019,4002020,establecer,устанавливать,,
4001010,4002021,4002022,afirmar,утверждать,,
4001011,4002023,4002024,mañana,утро,,
4001012,4002025,4002026,participar,участвовать,,
4001013,4002027,4002028,alumno,ученик,,
4001014,4002029,4002030,maestro,учитель,,
4001015,4002031,4002032,enseñar,учить,,
4001016,4002033,4002034,aprender,учиться,,
4001017,4002035,4002036,estudiar,исследовать,,
4001018,4002037,4002038,institución,учреждение,,
4001019,4002039,4002040,hecho,факт,,
4001020,4002041,4002042,granja,ферма,,
4001021,4002043,4002044,figura,фигура,,
4001022,4002045,4002046,físico,физический,,
4001023,4002047,4002048,fijar,фиксировать,,
4001024,4002049,4002050,final,финал,,
4001025,4002051,4002052,fondo,фон,,
4001026,4002053,4002054,forma,форма,,
4001027,4002055,4002056,foto,фотография,,
4001028,4002057,4002058,frase,фраза,,
4001029,4002059,4002060,francés,французский,,
4001030,4002061,4002062,fruta,фрукт,,
4001031,4002063,4002064,fundamental,фундаментальный,,
4001032,4002065,4002066,función,функция,,
4001033,4002067,4002068,libra,фунт,,
4001034,4002069,4002070,carácter,характер,,
4001035,4002071,4002072,cola,хвост,,
4001036,4002073,4002074,química,химия,,
4001037,4002075,4002076,pan,хлеб,,
4001038,4002077,4002078,algodón,хлопок,,
4001039,4002079,4002080,andar,ходить,,
4001040,4002081,4002082,colina,холм,,
4001041,4002083,4002084,monte,горка,,
4001042,4002085,4002086,frío,холодный,,
4001043,4002087,4002088,bueno,хороший,,
4001044,4002089,4002090,bien,хорошо,,
4001045,4002091,4002092,querer,хотеть,,
4001046,4002093,4002094,aunque,хотя,,
4001047,4002095,4002096,guardar,хранить,,
4001048,4002097,4002098,artista,художник,,
4001049,4002099,4002100,peor,худший,,
4001050,4002101,4002102,color,цвет,,
4001051,4002103,4002104,flor,цветок,,
4001052,4002105,4002106,objetivo,цель,,
4001053,4002107,4002108,precio,цена,,
4001054,4002109,4002110,valor,ценность,,
4001055,4002111,4002112,centro,центр,,
4001056,4002113,4002114,central,центральный,,
4001057,4002115,4002116,cadena,цепь,,
4001058,4002117,4002118,iglesia,церковь,,
4001059,4002119,4002120,hora,час,,
4001060,4002121,4002122,cociente,частное,,
4001061,4002123,4002124,parte,часть,,
4001062,4002125,4002126,reloj,часы,,
4001063,4002127,4002128,hombre,человек,,
4001064,4002129,4002130,persona,личность,,
4001065,4002131,4002132,humano,человеческий,,
4001066,4002133,4002134,negro,чёрный,,
4001067,4002135,4002136,honor,честь,,
4001068,4002137,4002138,cuarto,четверть,,
4001069,4002139,4002140,cuatro,четыре,,
4001070,4002141,4002142,número,число,,
4001071,4002143,4002144,limpio,чистый,,
4001072,4002145,4002146,puro,чистый/незапятнанный,,
4001073,4002147,4002148,leer,читать,,
4001074,4002149,4002150,miembro,член,,
4001075,4002151,4002152,algo,что-то,,
4001076,4002153,4002154,sentir,чувствовать,,
4001077,4002155,4002156,maravilla,чудо,,
4001078,4002157,4002158,paso,шаг,,
4001079,4002159,4002160,mina,шахта,,
4001080,4002161,4002162,seis,шесть,,
4001081,4002163,4002164,cuello,шея,,
4001082,4002165,4002166,colegio,училище,,
4001083,4002167,4002168,escuela,школа,,
4001084,4002169,4002170,sombrero,шляпа,,
4001085,4002171,4002172,carretera,шоссе,,
4001086,4002173,4002174,ruido,шум,,
4001087,4002175,4002176,economía,экономика,,
4001088,4002177,4002178,experimento,эксперимент,,
4001089,4002179,4002180,elemento,элемент,,
4001090,4002181,4002182,energía,энергия,,
4001091,4002183,4002184,época,эпоха,,
4001092,4002185,4002186,piso,этаж/пол,,
4001093,4002187,4002188,efecto,эффект,,
4001094,4002189,4002190,sur,юг,,
4001095,4002191,4002192,yo,я,,
4001096,4002193,4002194,manzana,яблоко,,
4001097,4002195,4002196,idioma,язык,,
4001098,4002197,4002198,lengua,язык часть тела,,
4001099,4002199,4002200,huevo,яйцо,,
4001100,4002201,4002202,claro,ясный,,
4001101,4002203,4002204,caja,ящик,,
